id,_ptype,_ltype,price,kabkoId,bedRooms,bathRooms,landSize,buildingSize,garages,sold
2046880325314.0,house,sale,3760329074.0,618.0,6.0,5.0,372.0,300.0,0.0,
173151798493.0,house,sale,2560187521.0,618.0,4.0,3.0,121.0,187.0,1.0,yes
26886578372.0,house,sale,2000644008.0,618.0,3.0,2.0,127.0,150.0,0.0,no
58963415593.0,house,sale,4960346783.0,618.0,4.0,3.0,360.0,408.0,0.0,no
103031912252.0,house,sale,5560901512.0,618.0,5.0,4.0,331.0,223.0,2.0,no
2758048898122.0,apartment,sale,318834199.0,618.0,1.0,1.0,0.0,15.0,0.0,no
48159459403.0,house,rent,60761826.0,618.0,5.0,5.0,150.0,,0.0,yes
77557929250.0,house,sale,1396969633.0,618.0,3.0,,96.0,60.0,0.0,yes
132323231304.0,house,sale,600512000.0,618.0,3.0,2.0,49.0,,0.0,no
83907504500.0,house,sale,1040437430.0,618.0,3.0,3.0,71.0,102.0,0.0,yes
54961062148.0,house,sale,680306534.0,618.0,2.0,1.0,54.0,27.0,0.0,
30449377594.0,house,sale,742545801.0,618.0,2.0,1.0,76.0,45.0,0.0,yes
121169141413.0,apartment,,,618.0,2.0,1.0,0.0,39.0,0.0,no
2673078581450.0,house,sale,720301003.0,608.0,3.0,2.0,,85.0,0.0,yes
65811720444.0,house,sale,1520165687.0,618.0,2.0,,89.0,51.0,0.0,no
79233112312.0,house,rent,52104067.0,618.0,5.0,5.0,150.0,174.0,0.0,no
151584365890.0,house,sale,520481230.0,618.0,3.0,2.0,45.0,42.0,,no
136436198865.0,house,sale,1141252169.0,608.0,4.0,2.0,24.0,76.0,0.0,yes
69407951733.0,house,sale,1760924869.0,608.0,3.0,2.0,89.0,78.0,0.0,no
14932259116720.0,house,sale,639100927.0,608.0,3.0,2.0,77.0,71.0,0.0,
119385925019.0,house,sale,1600198891.0,608.0,3.0,3.0,71.0,89.0,0.0,no
49779330668.0,house,rent,60660430.0,618.0,5.0,5.0,170.0,153.0,0.0,yes
162844795829.0,,sale,976967983.0,608.0,3.0,2.0,54.0,50.0,0.0,
100419898097.0,house,sale,560453560.0,618.0,3.0,2.0,51.0,45.0,0.0,
163025538786.0,house,sale,652733663.0,618.0,3.0,2.0,54.0,59.0,0.0,no
49122833538.0,house,,2000521486.0,608.0,3.0,3.0,132.0,84.0,1.0,no
134913407985.0,house,sale,8640994050.0,608.0,4.0,4.0,252.0,306.0,0.0,yes
137202459870.0,house,sale,,618.0,2.0,1.0,90.0,64.0,,
20847186994.0,house,sale,5040570251.0,618.0,5.0,5.0,306.0,340.0,1.0,yes
83907395968.0,,rent,30468820.0,618.0,5.0,5.0,170.0,174.0,0.0,no
24086720321.0,,sale,1020896221.0,608.0,2.0,2.0,0.0,71.0,0.0,yes
32944282805.0,house,,1143150967.0,618.0,3.0,2.0,73.0,58.0,0.0,no
53320378084.0,house,sale,880543852.0,618.0,3.0,2.0,102.0,102.0,0.0,
8385149470084.0,house,sale,376842656.0,,2.0,1.0,51.0,27.0,0.0,no
51876383280.0,,sale,2200110766.0,608.0,3.0,2.0,95.0,61.0,0.0,no
113397618798.0,house,sale,3600913408.0,618.0,5.0,4.0,225.0,191.0,1.0,no
147970586248.0,house,sale,10800135207.0,618.0,4.0,3.0,725.0,370.0,,no
8130841542787.0,house,rent,23266338.0,608.0,2.0,1.0,68.0,42.0,0.0,
161873207916.0,house,rent,52832527.0,618.0,5.0,5.0,150.0,153.0,0.0,no
35801331703.0,apartment,sale,640728239.0,618.0,1.0,1.0,0.0,27.0,,no
32842416518.0,house,sale,1040664731.0,608.0,2.0,1.0,61.0,50.0,0.0,no
99321365106.0,house,sale,476929203.0,618.0,3.0,2.0,51.0,37.0,0.0,no
12225020035095.0,house,sale,576515851.0,608.0,2.0,1.0,68.0,42.0,0.0,
140027665266.0,house,sale,1600459218.0,618.0,3.0,3.0,114.0,,0.0,no
119617289836.0,house,sale,3600474880.0,618.0,3.0,2.0,187.0,340.0,0.0,
,house,sale,520417749.0,,2.0,,95.0,38.0,1.0,no
160343977953.0,house,rent,48894843.0,618.0,5.0,5.0,,170.0,,yes
52872432278.0,house,sale,7135329068.0,608.0,4.0,4.0,314.0,231.0,0.0,yes
9797560852627.0,house,sale,4800252147.0,618.0,4.0,3.0,187.0,212.0,0.0,no
122564972865.0,house,sale,1115828457.0,618.0,3.0,2.0,72.0,66.0,0.0,no
160978546157.0,apartment,sale,833600.0,618.0,,-1.0,0.0,0.0,0.0,no
51103015694.0,house,sale,,618.0,3.0,3.0,104.0,112.0,0.0,yes
129780762107.0,house,sale,1280145871.0,618.0,5.0,3.0,85.0,135.0,1.0,no
157500516442.0,house,sale,836766983.0,608.0,2.0,2.0,47.0,57.0,0.0,no
141862288983.0,,sale,4369012152.0,618.0,4.0,4.0,150.0,168.0,1.0,
116455171594.0,house,sale,1560459103.0,618.0,3.0,3.0,86.0,103.0,0.0,
137495678824.0,house,sale,6449016599.0,608.0,4.0,3.0,23514.0,228.0,0.0,
168698329569.0,house,sale,1280817441.0,618.0,4.0,3.0,101.0,170.0,0.0,no
109366771073.0,house,sale,2800109435.0,618.0,4.0,3.0,135.0,178.0,0.0,
112599855741.0,house,,52149694.0,618.0,5.0,5.0,170.0,153.0,0.0,no
147389781337.0,house,sale,1500918754.0,608.0,2.0,2.0,86.0,72.0,1.0,no
119480540691.0,apartment,sale,440553956.0,618.0,1.0,1.0,0.0,18.0,0.0,no
47807840072.0,house,sale,4431591718.0,608.0,4.0,4.0,225.0,158.0,1.0,no
56449372221.0,house,sale,4800418167.0,618.0,3.0,,244.0,170.0,0.0,no
44861164002.0,house,,30812399.0,618.0,5.0,5.0,170.0,174.0,0.0,
160491860205.0,house,sale,480645507.0,618.0,3.0,2.0,53.0,45.0,1.0,yes
127110790994.0,house,sale,1680298484.0,,5.0,2.0,76.0,108.0,0.0,no
23736907772.0,house,sale,280626318.0,618.0,2.0,1.0,37.0,28.0,1.0,no
122448976694.0,house,sale,3537063291.0,618.0,3.0,3.0,121.0,153.0,1.0,yes
42611919990.0,apartment,sale,1240744742.0,618.0,2.0,2.0,0.0,58.0,0.0,no
60411087651.0,,sale,524450124.0,618.0,3.0,2.0,51.0,37.0,1.0,no
,house,sale,4000813292.0,618.0,4.0,3.0,582.0,450.0,0.0,no
149607864869.0,house,sale,302828639.0,618.0,,1.0,71.0,30.0,1.0,yes
143757707192.0,house,sale,1020982690.0,618.0,4.0,2.0,95.0,,0.0,no
44852348001.0,house,sale,520116045.0,618.0,3.0,2.0,45.0,42.0,2.0,no
123889281954.0,apartment,sale,1791765207.0,618.0,3.0,3.0,0.0,92.0,0.0,yes
96548230182.0,apartment,sale,3443759469.0,608.0,3.0,2.0,0.0,99.0,0.0,no
58343019587.0,house,sale,2480677826.0,618.0,4.0,3.0,157.0,,0.0,no
132782401608.0,house,sale,2200720834.0,618.0,4.0,3.0,144.0,191.0,1.0,no
108575104972.0,house,sale,3600794396.0,608.0,4.0,3.0,225.0,168.0,0.0,yes
35886444296.0,house,sale,1080150761.0,618.0,3.0,2.0,90.0,67.0,0.0,no
61164141880.0,house,sale,880334965.0,618.0,2.0,1.0,151.0,27.0,0.0,no
26373003321.0,,sale,4800728098.0,618.0,5.0,6.0,,467.0,2.0,no
3267506012165.0,apartment,rent,48750046.0,618.0,1.0,1.0,0.0,34.0,0.0,
126977658126.0,house,rent,20509170.0,618.0,2.0,1.0,54.0,54.0,0.0,no
74256775442.0,house,sale,2400979546.0,608.0,3.0,3.0,101.0,128.0,1.0,no
66910047452.0,apartment,sale,400982436.0,618.0,1.0,1.0,0.0,18.0,0.0,no
47237704839.0,house,sale,840405581.0,618.0,2.0,1.0,73.0,55.0,0.0,no
150882912898.0,house,rent,30538681.0,618.0,,5.0,170.0,174.0,0.0,no
134250431259.0,house,sale,1280462601.0,618.0,2.0,2.0,95.0,76.0,0.0,no
57901925272.0,house,sale,192576080.0,608.0,2.0,1.0,,30.0,0.0,no
150050378580.0,house,sale,5760304130.0,618.0,5.0,4.0,337.0,284.0,2.0,no
114570507573.0,house,sale,800540995.0,608.0,2.0,1.0,54.0,78.0,0.0,no
62219907993.0,house,sale,2098847095.0,608.0,3.0,3.0,90.0,89.0,0.0,no
143390712259.0,house,sale,1160581024.0,608.0,2.0,1.0,78.0,68.0,0.0,no
165063499625.0,apartment,sale,987418238.0,618.0,1.0,1.0,0.0,,0.0,no
46531112190.0,house,sale,1600433756.0,608.0,,3.0,89.0,86.0,0.0,no
95651556735.0,house,sale,1640887728.0,618.0,3.0,3.0,,75.0,1.0,no
74631146382.0,apartment,sale,760380520.0,618.0,1.0,1.0,0.0,,0.0,no
92696187589.0,house,sale,1516833368.0,608.0,3.0,2.0,91.0,105.0,0.0,no
18444093592.0,house,sale,2640327585.0,608.0,3.0,3.0,111.0,128.0,1.0,
97037851263.0,house,rent,30943419.0,618.0,5.0,5.0,170.0,174.0,0.0,
75142027219.0,house,sale,615697127.0,618.0,3.0,2.0,59.0,42.0,0.0,no
112030063612.0,house,rent,48191387.0,618.0,5.0,5.0,150.0,174.0,0.0,no
28086432292.0,house,rent,30832900.0,618.0,5.0,5.0,,,0.0,no
20089981246.0,house,sale,1560119529.0,608.0,3.0,2.0,89.0,85.0,0.0,yes
151403442009.0,house,sale,2080957084.0,608.0,3.0,1.0,136.0,,0.0,
162987742545.0,house,sale,2160300326.0,618.0,3.0,3.0,153.0,170.0,0.0,no
23087714827.0,house,rent,60402554.0,608.0,4.0,3.0,204.0,112.0,0.0,yes
51822071980.0,house,sale,635178091.0,608.0,2.0,2.0,34.0,,0.0,no
132581372158.0,house,sale,1240352333.0,618.0,,3.0,96.0,,0.0,yes
16482759905064.0,house,sale,640546566.0,608.0,3.0,2.0,42.0,,0.0,no
130184293482.0,house,sale,1200326911.0,618.0,2.0,2.0,72.0,93.0,0.0,no
87376917215.0,house,rent,30836527.0,618.0,5.0,5.0,170.0,153.0,0.0,no
173195116149.0,house,sale,893433.0,618.0,,-1.0,0.0,0.0,0.0,yes
12166479856111.0,house,sale,2320525189.0,618.0,4.0,3.0,114.0,96.0,0.0,no
169895041973.0,house,rent,32670966.0,618.0,5.0,5.0,150.0,174.0,0.0,no
164875767994.0,house,,160825660.0,618.0,4.0,3.0,476.0,,1.0,no
140171274838.0,house,,2320828823.0,608.0,3.0,3.0,85.0,102.0,0.0,no
140370755334.0,house,rent,30954417.0,618.0,5.0,5.0,170.0,174.0,0.0,no
,,rent,52719343.0,618.0,5.0,5.0,170.0,174.0,0.0,no
137460893136.0,house,sale,1141371186.0,608.0,4.0,2.0,27.0,67.0,0.0,
90684602415.0,house,rent,52249232.0,618.0,5.0,5.0,170.0,174.0,0.0,
35375345888.0,house,sale,,618.0,2.0,1.0,102.0,60.0,0.0,no
5853618152498.0,house,sale,376698302.0,608.0,2.0,1.0,66.0,29.0,1.0,yes
124643408574.0,house,sale,799401348.0,618.0,3.0,2.0,51.0,45.0,0.0,no
16570067180806.0,house,sale,880857352.0,,3.0,3.0,67.0,90.0,0.0,no
173770406287.0,house,sale,8018565959.0,608.0,4.0,4.0,318.0,238.0,2.0,
129673973310.0,house,sale,,608.0,4.0,3.0,91.0,81.0,0.0,no
87436748052.0,house,sale,400409203.0,608.0,2.0,1.0,99.0,45.0,,no
122349941607.0,house,sale,1760607031.0,608.0,3.0,2.0,89.0,78.0,0.0,no
114630071860.0,apartment,sale,455303814.0,618.0,1.0,1.0,0.0,15.0,0.0,yes
38407538994.0,house,sale,5440375244.0,608.0,4.0,4.0,,476.0,0.0,yes
165571146706.0,house,sale,,618.0,4.0,3.0,122.0,102.0,0.0,yes
162595628164.0,,,1120622789.0,618.0,3.0,2.0,67.0,75.0,0.0,no
95830561685.0,house,,960914770.0,608.0,3.0,2.0,54.0,81.0,1.0,no
69932988449.0,house,sale,780508243.0,618.0,,2.0,54.0,63.0,0.0,yes
39843565735.0,house,sale,6586431610.0,608.0,4.0,4.0,165.0,286.0,1.0,no
140126718688.0,house,sale,,618.0,3.0,2.0,61.0,44.0,0.0,
92467163977.0,house,sale,837725919.0,608.0,2.0,,42.0,,0.0,no
12426221587838.0,house,sale,680622082.0,618.0,2.0,,73.0,0.0,0.0,no
,house,sale,524739076.0,618.0,3.0,2.0,45.0,53.0,0.0,no
139333523811.0,apartment,rent,29693208.0,618.0,1.0,1.0,0.0,20.0,0.0,no
134623443574.0,apartment,sale,640879464.0,608.0,1.0,1.0,0.0,28.0,0.0,no
,house,sale,480992402.0,618.0,3.0,2.0,51.0,42.0,0.0,no
146229549359.0,house,rent,1945004.0,618.0,2.0,1.0,54.0,37.0,0.0,no
88795646493.0,house,sale,1000577902.0,618.0,3.0,2.0,114.0,85.0,0.0,no
,house,sale,8692628271.0,608.0,4.0,6.0,180.0,365.0,2.0,
172370991082.0,house,sale,4400683273.0,618.0,5.0,4.0,241.0,238.0,0.0,no
41005814027.0,house,sale,480750827.0,618.0,3.0,2.0,45.0,38.0,2.0,yes
97534036253.0,house,sale,1020903465.0,618.0,3.0,3.0,76.0,87.0,0.0,no
144836253794.0,house,sale,1240196551.0,618.0,1.0,1.0,168.0,85.0,0.0,yes
148786817716.0,house,rent,30123983.0,618.0,5.0,5.0,150.0,174.0,0.0,no
169973769954.0,,sale,800168771.0,618.0,2.0,1.0,110.0,60.0,0.0,
28573814098.0,house,sale,2960461915.0,,4.0,3.0,110.0,129.0,0.0,no
69976903909.0,house,sale,1240765834.0,608.0,3.0,3.0,135.0,,1.0,no
172601273124.0,house,sale,6805787562.0,608.0,4.0,4.0,187.0,286.0,1.0,no
,house,rent,17843064.0,618.0,3.0,1.0,45.0,68.0,0.0,no
,house,rent,28758358.0,608.0,2.0,2.0,67.0,40.0,0.0,yes
133064450259.0,house,sale,1120236182.0,618.0,6.0,6.0,187.0,165.0,0.0,no
17735123463.0,,sale,,608.0,2.0,1.0,71.0,71.0,0.0,no
73760133268.0,apartment,rent,4360644.0,618.0,1.0,1.0,0.0,34.0,0.0,no
17567490808925.0,house,sale,544790501.0,618.0,3.0,2.0,59.0,42.0,1.0,no
110807531829.0,house,sale,2825886854.0,608.0,3.0,2.0,95.0,112.0,1.0,yes
84931056714.0,house,rent,30172059.0,618.0,5.0,5.0,170.0,174.0,0.0,no
116638766992.0,,sale,720125783.0,608.0,2.0,1.0,177.0,170.0,0.0,no
,house,sale,5680876270.0,618.0,5.0,3.0,336.0,225.0,1.0,yes
23224438808.0,house,sale,1680447778.0,608.0,2.0,2.0,101.0,62.0,0.0,no
94576193602.0,apartment,sale,320910262.0,618.0,2.0,2.0,0.0,38.0,0.0,yes
84856072193.0,house,sale,524293749.0,618.0,3.0,2.0,51.0,42.0,1.0,no
142033785887.0,house,rent,,618.0,5.0,,170.0,174.0,,no
2194243868873.0,house,sale,500903719.0,618.0,2.0,1.0,63.0,42.0,0.0,no
81368911874.0,house,sale,5576532515.0,608.0,4.0,4.0,174.0,187.0,1.0,no
82639916522.0,house,,4800849516.0,618.0,3.0,3.0,278.0,148.0,0.0,
47350648711.0,house,sale,4283795763.0,608.0,,5.0,101.0,176.0,0.0,no
171627149834.0,,sale,1040356450.0,618.0,,2.0,122.0,63.0,0.0,no
99579164634.0,apartment,sale,1746982823.0,618.0,2.0,2.0,0.0,8190.0,0.0,no
75446888026.0,house,sale,4075176631.0,608.0,4.0,4.0,135.0,,1.0,no
26619329835.0,house,sale,3920974030.0,618.0,3.0,2.0,337.0,,0.0,no
,house,sale,1100979088.0,618.0,4.0,2.0,107.0,90.0,0.0,no
62910693486.0,apartment,sale,1323087850.0,608.0,,2.0,0.0,89.0,0.0,no
92476466961.0,apartment,sale,448318921.0,,1.0,1.0,0.0,18.0,0.0,no
143474848251.0,house,rent,30289126.0,618.0,5.0,5.0,170.0,174.0,0.0,no
63118041736.0,house,sale,400462525.0,618.0,3.0,2.0,45.0,33.0,0.0,no
94619458458.0,house,sale,1858037938.0,618.0,4.0,3.0,109.0,80.0,0.0,no
144815494530.0,house,,2000733846.0,618.0,,2.0,,114.0,,no
139630700330.0,house,,3488190061.0,618.0,5.0,5.0,518.0,399.0,2.0,no
62025340450.0,house,sale,1600678763.0,608.0,3.0,3.0,96.0,74.0,0.0,no
113721028831.0,house,sale,1760210733.0,618.0,3.0,2.0,122.0,85.0,0.0,no
105131945198.0,house,rent,52239220.0,618.0,5.0,5.0,170.0,174.0,0.0,yes
97481738830.0,,sale,1760360375.0,618.0,4.0,3.0,136.0,170.0,1.0,yes
12115449037214.0,house,sale,1020335773.0,618.0,4.0,2.0,107.0,114.0,0.0,no
135332656149.0,apartment,rent,48718706.0,608.0,2.0,1.0,0.0,43.0,0.0,no
67883602807.0,apartment,sale,1941990833.0,,2.0,1.0,0.0,65.0,0.0,no
171694057348.0,house,sale,2800656034.0,608.0,3.0,3.0,90.0,122.0,0.0,no
68272106245.0,,sale,480736115.0,618.0,3.0,2.0,51.0,37.0,,yes
99725170169.0,apartment,sale,268198485.0,608.0,0.0,1.0,0.0,18.0,0.0,no
102844214160.0,house,sale,710778223.0,618.0,2.0,,37.0,42.0,1.0,no
106209410086.0,house,sale,1520710984.0,618.0,3.0,4.0,114.0,108.0,0.0,no
174750335892.0,house,sale,582575031.0,618.0,3.0,2.0,37.0,42.0,0.0,no
3361336484256.0,house,sale,467610033.0,608.0,2.0,,71.0,,1.0,no
29773289447.0,apartment,sale,2185367409.0,608.0,2.0,1.0,0.0,65.0,0.0,no
162686365545.0,house,sale,640260761.0,608.0,2.0,2.0,71.0,44.0,0.0,no
114938975898.0,house,sale,1920676731.0,608.0,3.0,2.0,95.0,,0.0,no
150733117474.0,house,sale,2120782122.0,618.0,3.0,,136.0,75.0,,no
115021280265.0,house,sale,5627341823.0,618.0,3.0,,229.0,191.0,1.0,no
14550335062967.0,house,sale,680664115.0,608.0,2.0,1.0,71.0,30.0,0.0,no
95149897121.0,house,sale,4720676111.0,618.0,4.0,3.0,255.0,209.0,2.0,no
12048087175960.0,house,sale,680798005.0,618.0,2.0,1.0,54.0,31.0,0.0,no
64843680398.0,,sale,479603687.0,608.0,3.0,2.0,54.0,39.0,0.0,no
90948400789.0,,sale,1200106974.0,618.0,2.0,2.0,84.0,67.0,0.0,no
102152328216.0,house,sale,513206528.0,608.0,3.0,,45.0,45.0,0.0,yes
2378777602035.0,house,sale,2400948828.0,608.0,3.0,3.0,136.0,195.0,0.0,yes
127141397545.0,house,sale,2079065758.0,608.0,3.0,3.0,110.0,119.0,0.0,yes
139770543938.0,house,sale,524568099.0,618.0,3.0,2.0,45.0,42.0,1.0,no
90174761157.0,house,sale,,618.0,2.0,2.0,,38.0,0.0,no
89137391815.0,house,sale,2000371809.0,618.0,3.0,2.0,,150.0,0.0,yes
165983820700.0,house,sale,1600565268.0,618.0,3.0,3.0,90.0,112.0,0.0,no
70086520805.0,house,sale,303309499.0,618.0,2.0,1.0,,30.0,1.0,no
5218818915362.0,house,sale,1080718355.0,618.0,3.0,1.0,67.0,57.0,0.0,
,house,sale,1020024856.0,,3.0,2.0,61.0,66.0,0.0,
8796994730810.0,apartment,sale,288459678.0,618.0,1.0,,0.0,19.0,0.0,no
149459635206.0,house,sale,1600108400.0,,,2.0,89.0,90.0,0.0,no
123148653140.0,house,sale,480722298.0,618.0,3.0,2.0,45.0,42.0,0.0,yes
53439480688.0,house,sale,560481793.0,618.0,2.0,2.0,51.0,48.0,0.0,no
19190334286.0,house,sale,854887624.0,608.0,2.0,2.0,51.0,49.0,0.0,no
105552903076.0,house,,680342677.0,618.0,2.0,1.0,61.0,27.0,0.0,no
37415371683.0,,sale,1327784952.0,608.0,,2.0,0.0,63.0,0.0,no
84960911550.0,house,rent,30865631.0,618.0,5.0,5.0,150.0,,0.0,no
165123487466.0,house,sale,1920483381.0,618.0,4.0,3.0,180.0,135.0,1.0,no
120129634507.0,house,sale,800835996.0,618.0,,2.0,51.0,61.0,0.0,yes
95548522225.0,house,rent,52542998.0,618.0,5.0,5.0,150.0,174.0,0.0,yes
71304124289.0,apartment,sale,1100881477.0,608.0,1.0,1.0,0.0,32.0,0.0,no
137978261146.0,apartment,rent,24930260.0,618.0,1.0,1.0,0.0,33.0,0.0,no
137639727860.0,house,sale,822080699.0,608.0,2.0,2.0,30.0,45.0,,no
148607598970.0,house,sale,6000321407.0,618.0,4.0,4.0,414.0,202.0,0.0,no
165182624076.0,house,sale,476615222.0,618.0,3.0,2.0,45.0,42.0,0.0,no
,house,sale,480391834.0,618.0,3.0,2.0,45.0,42.0,,no
56710427245.0,house,sale,4520904867.0,608.0,4.0,5.0,135.0,148.0,0.0,no
96670150440.0,house,sale,,618.0,3.0,2.0,130.0,135.0,1.0,no
156293473535.0,house,sale,799395368.0,618.0,3.0,2.0,51.0,45.0,0.0,
,house,sale,1920256025.0,618.0,3.0,2.0,198.0,93.0,0.0,no
136209345862.0,apartment,sale,681542801.0,618.0,1.0,1.0,0.0,27.0,0.0,no
88968950321.0,house,,1320744804.0,618.0,3.0,3.0,84.0,75.0,0.0,no
174590403232.0,house,sale,2400341706.0,618.0,3.0,1.0,,255.0,1.0,no
99647434526.0,house,,480775595.0,618.0,3.0,2.0,51.0,37.0,0.0,
173122376735.0,house,sale,8000742077.0,608.0,3.0,3.0,225.0,212.0,0.0,no
15647448937082.0,house,sale,480035162.0,618.0,3.0,2.0,51.0,37.0,2.0,yes
143435106920.0,house,sale,476731982.0,618.0,3.0,2.0,45.0,37.0,0.0,no
100469002534.0,,sale,1030593747.0,618.0,2.0,1.0,0.0,45.0,0.0,
162287398114.0,house,rent,56653934.0,,5.0,5.0,170.0,170.0,0.0,yes
85542031342.0,house,sale,476526522.0,,3.0,2.0,45.0,42.0,0.0,no
151025723685.0,house,,1644262.0,608.0,3.0,3.0,95.0,106.0,0.0,
